;domain;date;name;serving_time;level;nutrition;allergens;tags;ingredient
1;com;5/18;Orange-Ginger Shrimp Stir Fry with Charred Green Beans & Rice;20 - 30 minutes;easy;Calories 600kcal, Fat 16.0g, Proteins 29.0g, Carbs 84.0g;Soy, Shellfish and Wheat. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'SEAFOOD', 'LOW-CALORIE', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Apricot Preserves
2;com;5/18;Orange-Ginger Shrimp Stir Fry with Charred Green Beans & Rice;20 - 30 minutes;easy;Calories 600kcal, Fat 16.0g, Proteins 29.0g, Carbs 84.0g;Soy, Shellfish and Wheat. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'SEAFOOD', 'LOW-CALORIE', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Navel Orange
3;com;5/18;Orange-Ginger Shrimp Stir Fry with Charred Green Beans & Rice;20 - 30 minutes;easy;Calories 600kcal, Fat 16.0g, Proteins 29.0g, Carbs 84.0g;Soy, Shellfish and Wheat. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'SEAFOOD', 'LOW-CALORIE', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Wild US Gulf Shrimp
4;com;5/18;Orange-Ginger Shrimp Stir Fry with Charred Green Beans & Rice;20 - 30 minutes;easy;Calories 600kcal, Fat 16.0g, Proteins 29.0g, Carbs 84.0g;Soy, Shellfish and Wheat. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'SEAFOOD', 'LOW-CALORIE', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Green Beans
5;com;5/18;Orange-Ginger Shrimp Stir Fry with Charred Green Beans & Rice;20 - 30 minutes;easy;Calories 600kcal, Fat 16.0g, Proteins 29.0g, Carbs 84.0g;Soy, Shellfish and Wheat. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'SEAFOOD', 'LOW-CALORIE', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Garlic
6;com;5/18;Orange-Ginger Shrimp Stir Fry with Charred Green Beans & Rice;20 - 30 minutes;easy;Calories 600kcal, Fat 16.0g, Proteins 29.0g, Carbs 84.0g;Soy, Shellfish and Wheat. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'SEAFOOD', 'LOW-CALORIE', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Fresh Ginger
7;com;5/18;Orange-Ginger Shrimp Stir Fry with Charred Green Beans & Rice;20 - 30 minutes;easy;Calories 600kcal, Fat 16.0g, Proteins 29.0g, Carbs 84.0g;Soy, Shellfish and Wheat. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'SEAFOOD', 'LOW-CALORIE', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Jasmine Rice
0;com;5/18;Greek-Style Shrimp Pan Roast with Tomatoes & Herb Orzo;20 - 30 minutes;easy;Calories 770kcal, Fat 34.0g, Proteins 37.0g, Carbs 83.0g;Milk, Wheat and Shellfish. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'SEAFOOD'];Feta Cheese
1;com;5/18;Greek-Style Shrimp Pan Roast with Tomatoes & Herb Orzo;20 - 30 minutes;easy;Calories 770kcal, Fat 34.0g, Proteins 37.0g, Carbs 83.0g;Milk, Wheat and Shellfish. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'SEAFOOD'];Orzo
2;com;5/18;Greek-Style Shrimp Pan Roast with Tomatoes & Herb Orzo;20 - 30 minutes;easy;Calories 770kcal, Fat 34.0g, Proteins 37.0g, Carbs 83.0g;Milk, Wheat and Shellfish. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'SEAFOOD'];Wild US Gulf shrimp
3;com;5/18;Greek-Style Shrimp Pan Roast with Tomatoes & Herb Orzo;20 - 30 minutes;easy;Calories 770kcal, Fat 34.0g, Proteins 37.0g, Carbs 83.0g;Milk, Wheat and Shellfish. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'SEAFOOD'];Fresh Dill
4;com;5/18;Greek-Style Shrimp Pan Roast with Tomatoes & Herb Orzo;20 - 30 minutes;easy;Calories 770kcal, Fat 34.0g, Proteins 37.0g, Carbs 83.0g;Milk, Wheat and Shellfish. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'SEAFOOD'];Grape Tomatoes
5;com;5/18;Greek-Style Shrimp Pan Roast with Tomatoes & Herb Orzo;20 - 30 minutes;easy;Calories 770kcal, Fat 34.0g, Proteins 37.0g, Carbs 83.0g;Milk, Wheat and Shellfish. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'SEAFOOD'];Red Onion
6;com;5/18;Greek-Style Shrimp Pan Roast with Tomatoes & Herb Orzo;20 - 30 minutes;easy;Calories 770kcal, Fat 34.0g, Proteins 37.0g, Carbs 83.0g;Milk, Wheat and Shellfish. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'SEAFOOD'];Garlic
0;com;5/18;Honey Mustard Grilled Chicken with Potato Salad & Asparagus;20 - 30 minutes;easy;Calories 690kcal, Fat 35.0g, Proteins 51.0g, Carbs 40.0g;Sulphur dioxide and sulphites. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['GLUTEN FREE', 'UNDER 30 MINUTES', 'LOW CARB', 'POULTRY', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Boneless, Skinless Chicken Thighs
1;com;5/18;Honey Mustard Grilled Chicken with Potato Salad & Asparagus;20 - 30 minutes;easy;Calories 690kcal, Fat 35.0g, Proteins 51.0g, Carbs 40.0g;Sulphur dioxide and sulphites. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['GLUTEN FREE', 'UNDER 30 MINUTES', 'LOW CARB', 'POULTRY', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Whole-Grain Mustard
2;com;5/18;Honey Mustard Grilled Chicken with Potato Salad & Asparagus;20 - 30 minutes;easy;Calories 690kcal, Fat 35.0g, Proteins 51.0g, Carbs 40.0g;Sulphur dioxide and sulphites. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['GLUTEN FREE', 'UNDER 30 MINUTES', 'LOW CARB', 'POULTRY', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Honey
3;com;5/18;Honey Mustard Grilled Chicken with Potato Salad & Asparagus;20 - 30 minutes;easy;Calories 690kcal, Fat 35.0g, Proteins 51.0g, Carbs 40.0g;Sulphur dioxide and sulphites. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['GLUTEN FREE', 'UNDER 30 MINUTES', 'LOW CARB', 'POULTRY', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Fresh Dill
4;com;5/18;Honey Mustard Grilled Chicken with Potato Salad & Asparagus;20 - 30 minutes;easy;Calories 690kcal, Fat 35.0g, Proteins 51.0g, Carbs 40.0g;Sulphur dioxide and sulphites. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['GLUTEN FREE', 'UNDER 30 MINUTES', 'LOW CARB', 'POULTRY', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Asparagus
5;com;5/18;Honey Mustard Grilled Chicken with Potato Salad & Asparagus;20 - 30 minutes;easy;Calories 690kcal, Fat 35.0g, Proteins 51.0g, Carbs 40.0g;Sulphur dioxide and sulphites. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['GLUTEN FREE', 'UNDER 30 MINUTES', 'LOW CARB', 'POULTRY', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Cornichons
6;com;5/18;Honey Mustard Grilled Chicken with Potato Salad & Asparagus;20 - 30 minutes;easy;Calories 690kcal, Fat 35.0g, Proteins 51.0g, Carbs 40.0g;Sulphur dioxide and sulphites. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['GLUTEN FREE', 'UNDER 30 MINUTES', 'LOW CARB', 'POULTRY', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Garlic
7;com;5/18;Honey Mustard Grilled Chicken with Potato Salad & Asparagus;20 - 30 minutes;easy;Calories 690kcal, Fat 35.0g, Proteins 51.0g, Carbs 40.0g;Sulphur dioxide and sulphites. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['GLUTEN FREE', 'UNDER 30 MINUTES', 'LOW CARB', 'POULTRY', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Yukon Gold Potatoes
0;com;5/18;Buffalo Turkey Lettuce Wraps with Carrot-Cucumber Ribbons & Ranch;20 - 30 minutes;easy;Calories 680kcal, Fat 56.0g, Proteins 32.0g, Carbs 16.0g;Milk. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['SPICY', 'GLUTEN FREE', 'UNDER 30 MINUTES', 'LOW CARB', 'POULTRY', 'ONE POT MEAL', 'HEALTHY'];Buffalo Sauce
1;com;5/18;Buffalo Turkey Lettuce Wraps with Carrot-Cucumber Ribbons & Ranch;20 - 30 minutes;easy;Calories 680kcal, Fat 56.0g, Proteins 32.0g, Carbs 16.0g;Milk. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['SPICY', 'GLUTEN FREE', 'UNDER 30 MINUTES', 'LOW CARB', 'POULTRY', 'ONE POT MEAL', 'HEALTHY'];Ground Turkey
2;com;5/18;Buffalo Turkey Lettuce Wraps with Carrot-Cucumber Ribbons & Ranch;20 - 30 minutes;easy;Calories 680kcal, Fat 56.0g, Proteins 32.0g, Carbs 16.0g;Milk. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['SPICY', 'GLUTEN FREE', 'UNDER 30 MINUTES', 'LOW CARB', 'POULTRY', 'ONE POT MEAL', 'HEALTHY'];Ranch Seasoning
3;com;5/18;Buffalo Turkey Lettuce Wraps with Carrot-Cucumber Ribbons & Ranch;20 - 30 minutes;easy;Calories 680kcal, Fat 56.0g, Proteins 32.0g, Carbs 16.0g;Milk. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['SPICY', 'GLUTEN FREE', 'UNDER 30 MINUTES', 'LOW CARB', 'POULTRY', 'ONE POT MEAL', 'HEALTHY'];Sour Cream
4;com;5/18;Buffalo Turkey Lettuce Wraps with Carrot-Cucumber Ribbons & Ranch;20 - 30 minutes;easy;Calories 680kcal, Fat 56.0g, Proteins 32.0g, Carbs 16.0g;Milk. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['SPICY', 'GLUTEN FREE', 'UNDER 30 MINUTES', 'LOW CARB', 'POULTRY', 'ONE POT MEAL', 'HEALTHY'];Green Leaf Lettuce
5;com;5/18;Buffalo Turkey Lettuce Wraps with Carrot-Cucumber Ribbons & Ranch;20 - 30 minutes;easy;Calories 680kcal, Fat 56.0g, Proteins 32.0g, Carbs 16.0g;Milk. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['SPICY', 'GLUTEN FREE', 'UNDER 30 MINUTES', 'LOW CARB', 'POULTRY', 'ONE POT MEAL', 'HEALTHY'];Garlic
6;com;5/18;Buffalo Turkey Lettuce Wraps with Carrot-Cucumber Ribbons & Ranch;20 - 30 minutes;easy;Calories 680kcal, Fat 56.0g, Proteins 32.0g, Carbs 16.0g;Milk. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['SPICY', 'GLUTEN FREE', 'UNDER 30 MINUTES', 'LOW CARB', 'POULTRY', 'ONE POT MEAL', 'HEALTHY'];Cucumber
7;com;5/18;Buffalo Turkey Lettuce Wraps with Carrot-Cucumber Ribbons & Ranch;20 - 30 minutes;easy;Calories 680kcal, Fat 56.0g, Proteins 32.0g, Carbs 16.0g;Milk. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['SPICY', 'GLUTEN FREE', 'UNDER 30 MINUTES', 'LOW CARB', 'POULTRY', 'ONE POT MEAL', 'HEALTHY'];Carrots
8;com;5/18;Buffalo Turkey Lettuce Wraps with Carrot-Cucumber Ribbons & Ranch;20 - 30 minutes;easy;Calories 680kcal, Fat 56.0g, Proteins 32.0g, Carbs 16.0g;Milk. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['SPICY', 'GLUTEN FREE', 'UNDER 30 MINUTES', 'LOW CARB', 'POULTRY', 'ONE POT MEAL', 'HEALTHY'];Celery
0;com;5/18;Saucy Tortelloni Parm with Chopped Italian Salad;20 - 30 minutes;easy;Calories 1020kcal, Fat 52.0g, Proteins 40.0g, Carbs 110.0g;Milk, Wheat and Egg. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['VEGETARIAN', 'UNDER 30 MINUTES', 'KID FRIENDLY', 'ONE POT MEAL'];Garlic
1;com;5/18;Saucy Tortelloni Parm with Chopped Italian Salad;20 - 30 minutes;easy;Calories 1020kcal, Fat 52.0g, Proteins 40.0g, Carbs 110.0g;Milk, Wheat and Egg. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['VEGETARIAN', 'UNDER 30 MINUTES', 'KID FRIENDLY', 'ONE POT MEAL'];Mozzarella
2;com;5/18;Saucy Tortelloni Parm with Chopped Italian Salad;20 - 30 minutes;easy;Calories 1020kcal, Fat 52.0g, Proteins 40.0g, Carbs 110.0g;Milk, Wheat and Egg. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['VEGETARIAN', 'UNDER 30 MINUTES', 'KID FRIENDLY', 'ONE POT MEAL'];Cheese Tortelloni
3;com;5/18;Saucy Tortelloni Parm with Chopped Italian Salad;20 - 30 minutes;easy;Calories 1020kcal, Fat 52.0g, Proteins 40.0g, Carbs 110.0g;Milk, Wheat and Egg. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['VEGETARIAN', 'UNDER 30 MINUTES', 'KID FRIENDLY', 'ONE POT MEAL'];Romaine Heart
4;com;5/18;Saucy Tortelloni Parm with Chopped Italian Salad;20 - 30 minutes;easy;Calories 1020kcal, Fat 52.0g, Proteins 40.0g, Carbs 110.0g;Milk, Wheat and Egg. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['VEGETARIAN', 'UNDER 30 MINUTES', 'KID FRIENDLY', 'ONE POT MEAL'];Cucumber
5;com;5/18;Saucy Tortelloni Parm with Chopped Italian Salad;20 - 30 minutes;easy;Calories 1020kcal, Fat 52.0g, Proteins 40.0g, Carbs 110.0g;Milk, Wheat and Egg. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['VEGETARIAN', 'UNDER 30 MINUTES', 'KID FRIENDLY', 'ONE POT MEAL'];Parmesan Cheese
6;com;5/18;Saucy Tortelloni Parm with Chopped Italian Salad;20 - 30 minutes;easy;Calories 1020kcal, Fat 52.0g, Proteins 40.0g, Carbs 110.0g;Milk, Wheat and Egg. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['VEGETARIAN', 'UNDER 30 MINUTES', 'KID FRIENDLY', 'ONE POT MEAL'];Roasted Red Peppers
7;com;5/18;Saucy Tortelloni Parm with Chopped Italian Salad;20 - 30 minutes;easy;Calories 1020kcal, Fat 52.0g, Proteins 40.0g, Carbs 110.0g;Milk, Wheat and Egg. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['VEGETARIAN', 'UNDER 30 MINUTES', 'KID FRIENDLY', 'ONE POT MEAL'];Whole Peeled Tomatoes
8;com;5/18;Saucy Tortelloni Parm with Chopped Italian Salad;20 - 30 minutes;easy;Calories 1020kcal, Fat 52.0g, Proteins 40.0g, Carbs 110.0g;Milk, Wheat and Egg. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['VEGETARIAN', 'UNDER 30 MINUTES', 'KID FRIENDLY', 'ONE POT MEAL'];Shallot
0;com;5/18;Pulled Pork Carnita Soft Tacos with Guacamole & Cabbage-Scallion Slaw;20 - 30 minutes;easy;Calories 910kcal, Fat 57.0g, Proteins 36.0g, Carbs 63.0g;Wheat, Egg and Soy. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'MEAT', 'KID FRIENDLY', 'DAIRY FREE', 'ONE POT MEAL', 'HEALTHY'];Guacamole
1;com;5/18;Pulled Pork Carnita Soft Tacos with Guacamole & Cabbage-Scallion Slaw;20 - 30 minutes;easy;Calories 910kcal, Fat 57.0g, Proteins 36.0g, Carbs 63.0g;Wheat, Egg and Soy. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'MEAT', 'KID FRIENDLY', 'DAIRY FREE', 'ONE POT MEAL', 'HEALTHY'];Taco Seasoning
2;com;5/18;Pulled Pork Carnita Soft Tacos with Guacamole & Cabbage-Scallion Slaw;20 - 30 minutes;easy;Calories 910kcal, Fat 57.0g, Proteins 36.0g, Carbs 63.0g;Wheat, Egg and Soy. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'MEAT', 'KID FRIENDLY', 'DAIRY FREE', 'ONE POT MEAL', 'HEALTHY'];6-inch Flour Tortillas
3;com;5/18;Pulled Pork Carnita Soft Tacos with Guacamole & Cabbage-Scallion Slaw;20 - 30 minutes;easy;Calories 910kcal, Fat 57.0g, Proteins 36.0g, Carbs 63.0g;Wheat, Egg and Soy. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'MEAT', 'KID FRIENDLY', 'DAIRY FREE', 'ONE POT MEAL', 'HEALTHY'];Shredded Cabbage Blend
4;com;5/18;Pulled Pork Carnita Soft Tacos with Guacamole & Cabbage-Scallion Slaw;20 - 30 minutes;easy;Calories 910kcal, Fat 57.0g, Proteins 36.0g, Carbs 63.0g;Wheat, Egg and Soy. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'MEAT', 'KID FRIENDLY', 'DAIRY FREE', 'ONE POT MEAL', 'HEALTHY'];Mayonnaise
5;com;5/18;Pulled Pork Carnita Soft Tacos with Guacamole & Cabbage-Scallion Slaw;20 - 30 minutes;easy;Calories 910kcal, Fat 57.0g, Proteins 36.0g, Carbs 63.0g;Wheat, Egg and Soy. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'MEAT', 'KID FRIENDLY', 'DAIRY FREE', 'ONE POT MEAL', 'HEALTHY'];Pulled Pork
6;com;5/18;Pulled Pork Carnita Soft Tacos with Guacamole & Cabbage-Scallion Slaw;20 - 30 minutes;easy;Calories 910kcal, Fat 57.0g, Proteins 36.0g, Carbs 63.0g;Wheat, Egg and Soy. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'MEAT', 'KID FRIENDLY', 'DAIRY FREE', 'ONE POT MEAL', 'HEALTHY'];Red Radish
7;com;5/18;Pulled Pork Carnita Soft Tacos with Guacamole & Cabbage-Scallion Slaw;20 - 30 minutes;easy;Calories 910kcal, Fat 57.0g, Proteins 36.0g, Carbs 63.0g;Wheat, Egg and Soy. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'MEAT', 'KID FRIENDLY', 'DAIRY FREE', 'ONE POT MEAL', 'HEALTHY'];Scallions
8;com;5/18;Pulled Pork Carnita Soft Tacos with Guacamole & Cabbage-Scallion Slaw;20 - 30 minutes;easy;Calories 910kcal, Fat 57.0g, Proteins 36.0g, Carbs 63.0g;Wheat, Egg and Soy. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['UNDER 30 MINUTES', 'MEAT', 'KID FRIENDLY', 'DAIRY FREE', 'ONE POT MEAL', 'HEALTHY'];Garlic
0;com;5/18;Chicken Milanese with Cucumber-Arugula Salad;30 - 40 minutes;easy;Calories 640kcal, Fat 41.0g, Proteins 34.0g, Carbs 28.0g;Sulphites, Egg, Soy and Wheat. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['LOW CARB', 'POULTRY', 'LOW-CALORIE', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Arugula
1;com;5/18;Chicken Milanese with Cucumber-Arugula Salad;30 - 40 minutes;easy;Calories 640kcal, Fat 41.0g, Proteins 34.0g, Carbs 28.0g;Sulphites, Egg, Soy and Wheat. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['LOW CARB', 'POULTRY', 'LOW-CALORIE', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Dijon mustard
2;com;5/18;Chicken Milanese with Cucumber-Arugula Salad;30 - 40 minutes;easy;Calories 640kcal, Fat 41.0g, Proteins 34.0g, Carbs 28.0g;Sulphites, Egg, Soy and Wheat. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['LOW CARB', 'POULTRY', 'LOW-CALORIE', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Mayonnaise
3;com;5/18;Chicken Milanese with Cucumber-Arugula Salad;30 - 40 minutes;easy;Calories 640kcal, Fat 41.0g, Proteins 34.0g, Carbs 28.0g;Sulphites, Egg, Soy and Wheat. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['LOW CARB', 'POULTRY', 'LOW-CALORIE', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Panko Breadcrumbs
4;com;5/18;Chicken Milanese with Cucumber-Arugula Salad;30 - 40 minutes;easy;Calories 640kcal, Fat 41.0g, Proteins 34.0g, Carbs 28.0g;Sulphites, Egg, Soy and Wheat. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['LOW CARB', 'POULTRY', 'LOW-CALORIE', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Lemon
5;com;5/18;Chicken Milanese with Cucumber-Arugula Salad;30 - 40 minutes;easy;Calories 640kcal, Fat 41.0g, Proteins 34.0g, Carbs 28.0g;Sulphites, Egg, Soy and Wheat. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['LOW CARB', 'POULTRY', 'LOW-CALORIE', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Fresh Dill
6;com;5/18;Chicken Milanese with Cucumber-Arugula Salad;30 - 40 minutes;easy;Calories 640kcal, Fat 41.0g, Proteins 34.0g, Carbs 28.0g;Sulphites, Egg, Soy and Wheat. May contain traces of other allergens. Packaged in a facility that packages gluten containing products.;['LOW CARB', 'POULTRY', 'LOW-CALORIE', 'KID FRIENDLY', 'DAIRY FREE', 'HEALTHY'];Cucumber
